date,location,text
2021-02-01 14:21:51,"Bogotá, D.C., Colombia",@ML_Ayuda No hay nada en ese enlance.  Y ya me lei toda la información q hay en el app y no resuelve mis dudas. Nec… https://t.co/A5g2N76snQ
2021-02-01 14:21:02,,@ML_Ayuda @ML_Ayuda ya lo intenté desde un ordenador y tengo el mismo problema. Necesito que me digan cómo solucionarlo por favor 🙏
2021-02-01 14:20:50,Argentina,@ML_Ayuda Sigo sin tener respuestas ni aca ni en la aplicacion ni el mail. Me sacaron la plata y ahora se hacen los… https://t.co/mhNc31mdif
2021-02-01 14:20:35,Venezuela,@ML_Ayuda Muchas gracias! Estare atento.
2021-02-01 14:20:12,"Xalapa, Veracruz de Ignacio de","Sigo sin obtener respuesta, algún avance?

@ML_Ayuda https://t.co/fEAR3F4A4n"
2021-02-01 14:19:33,En la concha de tu hermana,"@menndozamaca @ML_Ayuda Siempre se equivocan a favor de ellos.
https://t.co/LzsQn7XZVS"
2021-02-01 14:18:42,,@ML_Ayuda https://t.co/UlOmqZGmZ8
2021-02-01 14:18:22,,"@ML_Ayuda @BluexpressChile @ML_Chile #4329929598 número primera encomienda
#4329030451 número segunda encomienda"
2021-02-01 14:15:58,,"@ML_Ayuda Hola, buen día. Estoy teniendo problemas con un producto que no me permite hacer envíos pero veo otros ve… https://t.co/CRCxKp1fxx"
2021-02-01 14:14:51,Mexico,"@ML_Ayuda @Mercadolibre Buenos días, me cerraron la cuenta por actividad sospechosa cuando solo hice una publicació… https://t.co/2TxdiG2v7m"
2021-02-01 14:14:40,Caracas-Venezuela ,"@ML_Ayuda Necesito un email para comunicarme con ML,  la sección de Ayuda No AYUDA.  Gracias"
2021-02-01 14:14:05,"Río de Janeiro, Brasil","@carofernandez45 @ML_Ayuda Tengo el mismo problema, encontraste alguna solución?"
2021-02-01 14:13:37,,@ML_Ayuda @BluexpressChile @ML_Chile Ahora dice que esta en reparto nuevamente pero no pasa nada 🤷🏻‍♂️ lo mismo pas… https://t.co/W4s3JwDKRu
2021-02-01 14:12:59,,@ML_Ayuda Quiero hacer una compra y me da el error (en cualquier compra); también cuando quise cambiar la clave. En… https://t.co/oelXhyHgtd
2021-02-01 14:12:00,,"@ML_Ayuda @BluexpressChile @ML_Chile Compre algo por su plataforma, me los despachan al siguiente día, me lo ponen… https://t.co/ADmZmrFoLR"
2021-02-01 14:11:17,,@ML_Ayuda Acabo de reenviar toda la información correspondiente. Y las capturas de mis respuesta en su momento.
2021-02-01 14:10:58,,"@Bladezart @ML_Ayuda Pediles resarcimiento por días que no dispusiste de tu dinero, a un banco o una financiera te… https://t.co/pL9M6CUcUQ"
2021-02-01 14:09:45,,"@mechee_ @ML_Ayuda @mercadopago Creo que nos están aplicando la gran "" no soy yo, sos vos"""
2021-02-01 14:08:41,,@cs2005c @ML_Chile @BluexpressChile @ML_Ayuda
2021-02-01 14:08:04,,@ML_Ayuda Me gustaría tener una respuesta de parte de uds o de @BluexpressChile #bluex Me dicen que nadie en casa s… https://t.co/W4IuKlyU6n
2021-02-01 14:06:26,Viedma - Río Negro,"@ML_Ayuda  hice una compra, creo que esta cancelada, por que no aparece en la pagina de M Libre para seguir comprando. Gustavo B"
2021-02-01 14:05:39,Llanquihue,@ML_Ayuda
2021-02-01 14:05:37,,@ML_Ayuda Sisi! Y respondí email el mismo día. Y e enviado otros sin respuesta.
2021-02-01 14:03:34,,@ML_Ayuda alanmb.1988@gmail.com
2021-02-01 14:02:58,Argentina,@ML_Ayuda me están tomando el pelo verdad? que no puedo entrar en el mail regristrado! LPM!
2021-02-01 14:02:27,,"@mechee_ @ML_Ayuda @mercadopago Ahora pude vincular la tarjeta pero sigo sin poder pagar con qr, está bien pero no tan bien"
2021-02-01 14:01:42,CAPITAL FEDERAL - FLORES,"@ML_Ayuda @DefensoriaCABA @SamsungArg EL VENDEDOR, (TIENDA OFICIAL DE SAMSUNG,), NO ES SAMSUNG, no es un telefono,… https://t.co/AcfMh9xG7b"
2021-02-01 14:00:53,,@ML_Ayuda ya estoy cansado quiero que me devuelvan ya mi dinero el paquete no llega y no puedo cancelar la compra e… https://t.co/jtMndesQyr
2021-02-01 13:59:15,,@ML_Ayuda por qué no me responden las consultas?
2021-02-01 13:58:21,,"@ML_Ayuda Pero es que no me han dado ningunq respuesta o feedback competente, no puedo entender como la empresa más… https://t.co/JnFSIVJ0GJ"
2021-02-01 13:53:57,,@ML_Ayuda No me llegó nada 🤦🏻‍♂️
2021-02-01 13:52:52,Buenos Aires,@ML_Ayuda es: verokina2@yahoo.com.ar
2021-02-01 13:51:03,Finisterra,@Bladezart @ML_Ayuda Ala ... Aún con tiempo y nada ... Yo ya estuviera renegando e.e
2021-02-01 13:50:07,Buenos Aires,@ML_Ayuda Ya lo solucione yo solito y no infringia ninguna norma. No acepta código de producto titulo.
2021-02-01 13:49:35,México,"Así  las cosas en la bodega de mercado libre, muy divas nos reciben hasta que a ellos se les da la gana no a la.hor… https://t.co/eq7VoX9avx"
2021-02-01 13:49:26,"Bogotá, D.C., Colombia",@ML_Ayuda hola!! Necesito ayuda porfavor.
2021-02-01 13:49:16,,"@ML_Ayuda @ML_Argentina @mercadopago @mercadopago_arg  Desaparecio la plata que tenia en mercadopago, porque me la… https://t.co/NkaxDPIMPe"
2021-02-01 13:49:10,"Buenos Aires, Argentina",@ML_Ayuda luzarispe06@gmail.com
2021-02-01 13:48:02,,"@ML_Ayuda @DNDConsumidor Necesito que hagan contacto telefónico,  ya que las respuestas por mail suenan a genéricas… https://t.co/O8aG2Q3cMt"
2021-02-01 13:47:54,,@ML_Ayuda Disculpa pero será que pueden dar la cara y responder?
2021-02-01 13:46:44,,"@ML_Ayuda geymonat_lucas@hotmail.com

Mí número registrado es 1155079969, pero no puedo utilizarlo hasta no regresa… https://t.co/ueqFfyIdwt"
2021-02-01 13:46:38,Caracas-Venezuela ,@ML_Ayuda @ML_Venezuela Puedes por favor enviarme nuevamente el link para hacer una consulta. Ahora abro el link y… https://t.co/BhIvlsATUt
2021-02-01 13:46:02,México,No mames @ML_Mexico @ML_Ayuda para que dan citas para dejar mercancia  en bodega full si van a abrir cuando se les… https://t.co/jArtEqyuli
2021-02-01 13:43:54,"Bogotá, D.C., Colombia","@ML_Ayuda hola. 
Necesito ayuda en un proceso de venta. Estoy vendiendo un celular en Bogota y necesito saber como… https://t.co/XRZnM9soES"
2021-02-01 13:43:18,,Acá esta la prueba de los que les digo @ML_Ayuda @ML_Argentina @DNDConsumidor https://t.co/kVyryHyw5J
2021-02-01 13:43:16,Ciudad Autónoma de Buenos Aire,"@ML_Ayuda que mal anda correo Argentino, dicen que hicieron visita cuando NO es así y no dejan comprobante. De esta… https://t.co/emrwR9xIlE"
2021-02-01 13:43:14,"Buenos Aires, Argentina",@ML_Ayuda @Mercadolibre Por favor. Muchas gracias
2021-02-01 13:42:29,,"@ML_Ayuda @ML_Argentina hola buen día, 1ro cambian condiciones cuando se les canta y te quitan puntos para bajarte… https://t.co/qRRJsxbd81"
2021-02-01 13:40:57,HER,"@ML_Ayuda O vale, perfecto gracias, espero y sea verdad."
2021-02-01 13:40:25,Hurlingham,"@ML_Ayuda Claro, el tema es que no me deja y no sé por qué."
2021-02-01 13:39:53,Argentina,RT @luismsosa3: @mechee_ @ML_Ayuda @mercadopago Van a blanquear que hay un problema con MAESTRO o van a seguir preguntándome por mail el co…
2021-02-01 13:39:42,Argentina,@luismsosa3 @ML_Ayuda @mercadopago JAJAJAJAJAJAJAJJAJA TAL CUAL! y tené cuidado que a mi ya me contacto una cuenta… https://t.co/ChoIpKUq6e
2021-02-01 13:38:30,,@ML_Ayuda @ML_Ayuda ☝🙏
2021-02-01 13:38:26,Argentina,@ML_Ayuda @Mercadolibre Por que publican números en la pagina que no corresponde a abonado?
2021-02-01 13:38:25,Buenos Aires,@ML_Ayuda Porque Uds. La cancelaron cuatro veces
2021-02-01 13:37:24,Buenos Aires,@ML_Ayuda Y no me dan opciones por que figura inactiva la publicación.
2021-02-01 13:36:40,,@ML_Ayuda me bloquearon mí cuenta de Mercadopago ya hace varios dias. Envío email pero no tengo respuesta. Estoy en… https://t.co/FM1UWJtLSg
2021-02-01 13:36:12,,@ML_Ayuda @hramirez117 @jorgeazul058 @Profeco Ahora ya me cambiaron el número de consulta # 92755723 y no me aparec… https://t.co/YPJ1ztdRtg
2021-02-01 13:35:51,Buenos Aires,@ML_Ayuda No me dan tantas opciones y esto es lo que aparece si voy a ayuda https://t.co/Lnw9Z3io5T
2021-02-01 13:35:45,,@mechee_ @ML_Ayuda @mercadopago Van a blanquear que hay un problema con MAESTRO o van a seguir preguntándome por ma… https://t.co/KsMWhUoSwa
2021-02-01 13:34:26,HER,@ML_Ayuda me dijeron q hoy se liberaba mi dinero y todo sigue igual. Me urge una solución a ese problema. https://t.co/8e3oVFjkoP
2021-02-01 13:33:55,,@ML_Ayuda me bloquearon mí cuenta de Mercadopago ya hace varios dias. Envío email pero no tengo respuesta. Estoy en… https://t.co/SIoVu1ICMw
2021-02-01 13:33:51,Caracas-Venezuela ,@ML_Ayuda @ML_Venezuela Gracias...  Buen dia
2021-02-01 13:33:51,,@ML_Ayuda Hola que puedo hacer
2021-02-01 13:33:22,Argentina,@ML_Ayuda @Mercadolibre Espero.  Y no comprendo tanto atraso en la devolucion. Se devalúa el dinero
2021-02-01 13:32:52,,"@ML_Ayuda @valerianataliak nunca me habilita a escribir un reclamo escrito, ya intente varias veces, no hay un tele… https://t.co/7tvEdjpKlu"
2021-02-01 13:32:39,,@ML_Ayuda Claro a ver entiendo. Mí comprador quiere devolverlo porque le queda chico. Como vamos a llegar a un acue… https://t.co/TiW8tenukP
2021-02-01 13:31:44,"Buenos Aires, Argentina",@ML_Ayuda @Mercadolibre Ok. Pero me entendiste el motivo por el cual no puedo ingresar no? Osea el correo asociado… https://t.co/teh7Ear531
2021-02-01 13:31:43,,"@ML_Ayuda @Mercadolibre Estimados, sigo sin tener respuesta a mi consulta. ¿Podré tener novedades el día de hoy?"
2021-02-01 13:31:10,,"@ML_Ayuda @ML_Argentina Buenos días, nadie se contacto conmigo por mail"
2021-02-01 13:30:50,Hurlingham,@ML_Ayuda Por qué no me permite usar Mercado Crédito?
2021-02-01 13:30:42,,@ML_Ayuda @marcos_galperin @stratechery 10463355879 ese es el número de operacion. 30 de SEP 2020 Aliexpress me lo… https://t.co/tvogbVcpFq
2021-02-01 13:30:15,Caracas-Venezuela ,"@ML_Ayuda Buenos dias.  Usuario ARACELISVILLALOBOS Me escribe ML notificando posible suspension, mandan a cambiar p… https://t.co/RaFSyrhxNR"
2021-02-01 13:29:29,CABA,@ML_Ayuda no estoy desde la app y no tengo xq instalarla pueden solucionar el tema
2021-02-01 13:28:46,CABA,@ML_Ayuda No puedo debe ser desde el q estoy Así q solucionando No estoy con una versión vieja Es su problema no el… https://t.co/Nl5bPep3T2
2021-02-01 13:28:40,,"@sebastiannot @Mercadolibre Amigo, si @Mercadolibre @ML_Ayuda en sí mismo es un estafador... Todos los días se acum… https://t.co/YzQ9ArSqSj"
2021-02-01 13:27:05,"Rosario, Santa fe,  Argentina",@ML_Ayuda @Mercadolibre @marcos_galperin Gracias por cuidar esta amistad entonces 💛 no me quieren como empleada? Mi… https://t.co/D9MOQtMZAt
2021-02-01 13:26:15,"Buenos Aires, Argentina",@ML_Ayuda NEVERLANDLIVE es el usuario y está a nombre de mí madre. vendemos a través de Mercadolibre. Y el problema… https://t.co/CXylEPpVEL
2021-02-01 13:26:14,Buenos Aires,@ML_Ayuda con qué sector me puedo comunicar?? Me dice: https://t.co/5iyI20gb0d
2021-02-01 13:25:48,,"@ML_Ayuda Estimados, de verdad parece broma de mal gusto. Su ""equipo especializado"" responde igual y peor que usted… https://t.co/MUXHj2zP7W"
2021-02-01 13:23:38,CABA,@ML_Ayuda Eso sale cuando uno quiere responder chat entre comprador y vendedor
2021-02-01 13:23:07,CABA,@ML_Ayuda https://t.co/16pEYay0Vo
2021-02-01 13:22:29,Buenos Aires,@ML_Ayuda Sigo sin respuesta 3.
2021-02-01 13:22:05,Buenos Aires,@ML_Ayuda Sigo sin respuesta 2.
2021-02-01 13:22:02,,@ML_Ayuda Me mandaron desde un mail que dice no responder. El equipo especializado me da respuestas que parecen aut… https://t.co/GtblnUiSZW
2021-02-01 13:21:49,Buenos Aires,@ML_Ayuda Sigo sin respuesta.
2021-02-01 13:19:58,ciudad de buenos aires,"@ML_Ayuda Buen día, no hay manera de actualizar mis datos verdaderos para seguir usando la cuenta, me pide foto de… https://t.co/ZVJlQTkADV"
2021-02-01 13:19:55,Buenos Aires,"@ML_Ayuda
hola! me podrán ayudar con esta consulta? gracias! https://t.co/86HgZTdXmw"
2021-02-01 13:17:44,CABA,@ML_Ayuda  No funciona la plataforma hay un error y no se puede comunicar vendedores con los compradores ¿Cuando lo solucionan?
2021-02-01 13:17:00,"Buenos Aires, Argentina","@ML_Ayuda @Mercadolibre Por eso no me deja ingresar, y ustedes no me brindan otro tipo de alternativa
Por eso los c… https://t.co/ioUF4NnaTm"
2021-02-01 13:16:13,"Buenos Aires, Argentina",@ML_Ayuda @Mercadolibre El correo que tengo asociado para recuperar y/o blanquear mí cuenta ya no existe...
2021-02-01 13:15:54,Buenos Aires,@ML_Ayuda otra vez me la anularon: pero Uds. toman de pelotuda a la gente? Me están cargando? Se me está acabando la paciencia.
2021-02-01 13:15:23,"Buenos Aires, Argentina",@ML_Ayuda @Mercadolibre NEVERLANDLIVE
2021-02-01 13:12:54,,@ML_Ayuda Como va a llegar si el envio esta cancelado? No puedo esperar hasta el dia 10/2 para que despues me digan… https://t.co/jbCJgWqeVK
2021-02-01 13:12:53,,"@ML_Ayuda @marcos_galperin @stratechery Ya lo hice pero no me dan solución, me piden un montón de cosas como un tic… https://t.co/SpjesK3Cho"
2021-02-01 13:12:30,,@ML_Ayuda Dice que soy una cuenta falsa y no es así. Cómo puedo hacer para demostrarlo? Además no me deja retirar m… https://t.co/LPNL2cZfnA
2021-02-01 13:11:08,"Santiago, Chile","@ML_Ayuda @Mercadolibre @ChilexpressHelp Si, esta de regreso pero ya es una constante. Todos mis envíos son devuelt… https://t.co/CgDsgGioZx"
2021-02-01 13:09:48,Buenos Aires,"@ML_Ayuda Ya lo hice 3 veces, de forma gratuita, paga y cambie texto. El problema es que Uds no me dicen que infrin… https://t.co/OIQHeyeeGB"
2021-02-01 13:09:20,,"Hola Ml buen día. Desde ayer no.puedo acceder a mí cuenta desde PC , no me acepta el código de Google autenticador,… https://t.co/W62jZv7R1d"
2021-02-01 13:09:17,"Buenos Aires, Argentina",@ML_Ayuda Solicito reenvien el mail a la casilla luzsofiaayelenarispe1532@hotmail.com
2021-02-01 13:08:10,,"@ML_Ayuda Es que envié preguntando desde el reclamo, pero no hay respuesta, ni resolución, ni un aviso, nada. Sigue… https://t.co/27h3R6wgrD"
2021-02-01 13:08:09,,"@ML_Ayuda @Mercadolibre @ML_Colombia @SpotifyARG Quedo atento al contacto, puesto q llevo casi un mes, preguntando… https://t.co/lnMMJT6VHo"
2021-02-01 13:08:05,"santiago, Chile","@ML_Ayuda @Mercadolibre lo he dicho al menos 10 veces, efectivamente @ML_Ayuda respondió y fué para informar que la… https://t.co/axozFQK8DJ"
2021-02-01 13:06:31,,Cómo empezar mal un lunes ? Viendo que tengo una compra en @ML_Ayuda y yo no la realicé.. que lindo todo
2021-02-01 13:06:27,En la concha de tu hermana,@ML_Ayuda ???? https://t.co/94W06nSzgZ https://t.co/8cElGIuKw0
2021-02-01 13:06:26,,@ML_Argentina @ML_Ayuda hice una devolución y no me aparece en mi cuenta. Ni tampoco me aparecen todas las compras… https://t.co/qcmNBGoZ0y
2021-02-01 13:04:52,En la concha de tu hermana,"Hola @ML_Ayuda me otorgaron un préstamo de $ 3000,00 el día 17/01/21 y automáticamente me lo descontaron el 100% de… https://t.co/5JxKx2NwiR"
2021-02-01 13:04:52,"Montevideo, Uruguay",@ML_Ayuda @ML_Uruguay @ML_Argentina @Mercadolibre @mercadopago @mercadopago_arg Esto es INSOPORTABLE!!! Esto debe s… https://t.co/fyXTQIF1g6
2021-02-01 13:03:53,"Buenos Aires, Argentina",@ML_Ayuda Verifique todo y no hay nada
2021-02-01 13:03:38,"Buenos Aires, Argentina",@ML_Ayuda No recibí ningún mail
2021-02-01 13:03:20,,@ML_Ayuda Ya me contestaron diciendo que soy una cuenta falsa para subir la reputación o ventas del vendedor pero n… https://t.co/CvnwPSswAJ
2021-02-01 13:01:56,,"@ML_Ayuda Si.. Eso ya lo intenté muchas veces, pero en ningun lado figura una opción para contactarse, por eso les… https://t.co/P8jaeQQV0S"
2021-02-01 13:00:55,México DF ,"@ML_Ayuda Solo me informa que no la puede emitir, esto parece un comercio informal debería alguien revisarlo es mat… https://t.co/AB428CQ14T"
2021-02-01 13:00:32,,@ML_Ayuda Aun no se ha resuelto y no toman contacto conmigo
2021-02-01 13:00:29,Argentina,Ya pasó más de un mes de esto y nunca se acreditó nada. Que hacemos ? @ML_Ayuda. Acuérdense que el peso se devalúa… https://t.co/musU13GXOL
2021-02-01 12:59:53,Venezuela,"@ML_Ayuda Estoy consciente de esa informacion de hecho todas mis calificaciones has sido positivas, ni una ha sido… https://t.co/e293nhfBAs"
2021-02-01 12:59:38,"santiago, Chile",RT @cdelgadoabuter: alguien tiene un abogado que me recomiende para una causa contra @Mercadolibre no hay caso que respondan @ML_Ayuda es u…
2021-02-01 12:59:00,Muy cerca de aquí,"@pauladdeleon @ML_Ayuda Ellos hace lo que quieren. Te califican por la entrega, te califican por el tiempo de respu… https://t.co/sXJEys2szK"
2021-02-01 12:58:59,"Buenos Aires, Argentina",@ML_Ayuda Necesito saber como va mi problema porque necesito la cuenta de mercado pago
2021-02-01 12:58:27,"Puerto La Cruz, Edo Anzoátegui",@ML_Ayuda @ML_Venezuela @marcos_galperin #mercadolibre VUELVE EL PERRO ARREPENTIDO!!! HASTA CUÁNDO DIOS MÍO... NO E… https://t.co/3ng1Pj2P51
2021-02-01 12:56:02,,@ML_Ayuda Intenté desde la computadora y tampoco puedo. Se puede hacer algo de forma remota para solucionarlo? https://t.co/s3OzFRUjur
2021-02-01 12:55:11,"Caracas, Dtto. Capital",@ML_Ayuda @ML_Venezuela @marcos_galperin #mercadolibre VUELVE EL PERRO ARREPENTIDO!!! HASTA CUÁNDO DIOS MÍO... NO E… https://t.co/9UPPk8zZ88
2021-02-01 12:54:49,"santiago, Chile","@Bladezart @ML_Ayuda Estoy con problemas con @ML_Ayuda  hace semanas, sin respuesta, sólo mails con redacciones hec… https://t.co/8aBXXGwiFz"
2021-02-01 12:54:38,"La Paz, Baja California Sur","@ML_Ayuda Esta bien, muchas gracias, porque realmente ese dinero pude haberlo ocupado para otra cosa, y en realidad… https://t.co/ts4IvchGib"
2021-02-01 12:53:26,,@ML_Ayuda tenía color verde como vendedor y de repente cambió como si nunca hubiera vendido nada. Cómo es el sistema?
2021-02-01 12:48:46,"La Paz, Baja California Sur","@ML_Ayuda Es la tercera vez que me envían allí, y desde allí me han enviado a aquí, y la última vez ni me contestaron."
2021-02-01 12:48:41,Chile,@ML_Ayuda Ya lo resolví a través del chat. Muchas gracias. Saludos!
2021-02-01 12:48:26,,@ML_Ayuda PECI2054070. Muchísimas gracias!
2021-02-01 12:48:20,,"@ML_Ayuda @Mercadolibre @ML_Colombia @SpotifyARG Buenos días.
MercadoLibre escribo para preguntar sobre mi caso, de… https://t.co/XYWIy8X239"
2021-02-01 12:48:16,"Montevideo, Uruguay",@ML_Ayuda @ML_Uruguay @ML_Argentina ESTO ES UN MALDITO BOT??? No entendieron nada o me respondieron con una respues… https://t.co/Dejw2U8e25
2021-02-01 12:48:12,,@ML_Ayuda Quiero una respuesta!!!
2021-02-01 12:47:38,,@ML_Ayuda hola les escribí y no me contestan..no tengo acceso al mail ni al teléfono registrado en la cuenta por es… https://t.co/7Hy4CAGUOV
2021-02-01 12:47:25,General Villegas Bs.As,@ML_Ayuda Tiene que llegar lo necesito para trabajar de urgencias.
2021-02-01 12:46:36,,@ML_Ayuda Cualquier operación que quiero hacer me aparece un error como el que envié con la captura de pantalla. Usuario: CAN2987717
2021-02-01 12:46:13,,@ML_Ayuda @Mercadolibre @mercadopago @PDI_CHILE Las personas que estan estafando conocen muy bien las politicas de… https://t.co/yTR7Ya6fVP
2021-02-01 12:44:50,cordoba,@ML_Ayuda Al comprador le responden que llegue a un acuerdo conmigo...no tienen forma de ver uds el comprador o la venta numero 4177587089
2021-02-01 12:44:17,,"@ML_Ayuda @valerianataliak el reclamo lo hizo mi comprador, le devolvieron el dinero y a mi no me dieron forma de d… https://t.co/7asXdBSyOD"
2021-02-01 12:43:22,cordoba,@ML_Ayuda Buen dia el comprador esta amenazandome con escracharme en redes y demas. Que puedo hacer? Necesito que M… https://t.co/QdrnjVuOfs
2021-02-01 12:43:17,,@ML_Ayuda @Mercadolibre @mercadopago @PDI_CHILE Y les comente que el correo que envian de soporte tampoco siguen la… https://t.co/zQEiDjUGzq
2021-02-01 12:40:52,,@ML_Ayuda @Mercadolibre @mercadopago @PDI_CHILE Se contacto soporte y me indicaron que en mi caso no estoy protegid… https://t.co/RmVd5DRINg
2021-02-01 12:39:48,,@ML_Ayuda @mercadopago_arg @ML_Argentina @Mercadolibre No me dan una solucion a un reclamo sobre un pago el cual co… https://t.co/9m49ZtS6xp
2021-02-01 12:39:39,"Las Breñas,Chaco, Argentina","@ML_Ayuda Por favor necesito que se contacten conmigo . Hice la devolución de un producto , el dinero me fue devuel… https://t.co/H9XiwhwJpc"
2021-02-01 12:39:13,"Punto Fijo, Venezuela","@ML_Ayuda Buenos días somos Temaco Punto Fijo, en 2 oportunidades se nos han eliminado publicaciones de producto Tu… https://t.co/IcF43CmmG4"
2021-02-01 12:38:07,,"@ML_Ayuda Perdon, buen dia, a qué correo me lo enviaron?? Porque no recibí nada en jotaeme041956@hotmail.com
Cuenta mafloma.
Gracias"
2021-02-01 12:36:11,,@ML_Ayuda También tengo un problema con una publicación que me quitaron la exposición porque la primera foto no ten… https://t.co/9oJ3M25kEI
2021-02-01 12:34:55,,"@ML_Ayuda Hola, necesito ayuda con una publicación. Es de un micrófono vintage Apple de 1991, me pide código univer… https://t.co/2vqT3ANcnB"
2021-02-01 12:31:57,,@ML_Ayuda @mercadopago suspendieron mis cuentas y no se volvieron a comunicar conmigo. Retienen mi dinero de manera… https://t.co/8awlyotxRL
2021-02-01 12:29:04,,"@ML_Ayuda @DNDConsumidor Hola, gracias. Mi usuario es Leios"
2021-02-01 12:27:22,,@ML_Ayuda el comprador dice que no le llegó el producto y el mismo fue enviado por correo. Está el reclamo abierto… https://t.co/rdd1apM7We
2021-02-01 12:26:52,General Villegas Bs.As,"NAGO2008475
#4313737791
@ML_Ayuda"
2021-02-01 12:24:44,,@ML_Ayuda Cuando más tengo que esperar mercado libre!! Cuánto más..ya envié datos todo lo que me solicitaron
2021-02-01 12:24:04,"La Paz, Baja California Sur","Y que sucedió con lo de mi caso?, exijo por lo menos una pequeña compensación o algo por ya 2 meses y medio. . .

(… https://t.co/IPKBcQEr2W"
2021-02-01 12:23:27,,@ML_Ayuda El 19 de enero fue la última y única que vez que me escribieron..voy a tener que asesorarme con un abogad… https://t.co/9WsWXGyXbE
2021-02-01 12:20:15,,@ML_Ayuda Y ayer no me contactaron!! Porque seguramente me enviaron al mail que ya no tengo acceso!! Porque no le dan bola a la gente
2021-02-01 12:20:14,,@ML_Ayuda hola hace una semana estoy esperando la compra y me tienen peloteando entre un centro de distribución y o… https://t.co/sR5pIGVUv5
2021-02-01 12:19:33,,@ML_Ayuda Háganse cargo ya envié los datos a un mail donde una supuesta acesora se encargaba de mi caso!! Envié tod… https://t.co/acOXrwdhZt
2021-02-01 12:19:04,,"@ML_Ayuda @ML_Ayuda  Necesito saber si las entregas efectivamente fueron canceladas o estan en camino, desde el tra… https://t.co/zIGXwAulHI"
2021-02-01 12:18:46,,"@ML_Ayuda hola. Me aparece un pago que tengo que hacer de 1899,43 en mercado crédito. No sé qué es, que yo sepa nun… https://t.co/L2Hk59sqNI"
2021-02-01 12:18:35,,@ML_Ayuda Seguro me contactaron al mail que ya no uso..porque estoy atenta al mail que les brinde y no me llega nad… https://t.co/fsTRgdXh5I
2021-02-01 12:15:56,"santiago, Chile","Recibí respuesta de @Mercadolibre y 09 11ava vez me dice que ""Le pedimos prioridad a nuestro equipo especializado s… https://t.co/DKvUjTySGj"
2021-02-01 12:14:57,"Buenos Aires, Argentina",@ML_Ayuda @ML_Ayuda aún sin el artículo y sin el dinero.Nadie se contacto y cómo me comunico con “ el equipo especializado?”
2021-02-01 12:12:02,,"@ML_Ayuda Si, tengo la última versión y sigo con el mismo problema. Cómo puedo solucionarlo? @ML_Ayuda"
2021-02-01 12:08:58,,@ML_Ayuda 72 horas?verga eso era cuando los bancos no tenían computadora
2021-02-01 12:06:38,Buenos Aires -Argentina,"@ML_Ayuda me figura una deuda en mercado credito que desconozco, me robaron el celular pero se bloqueo el  mismo, c… https://t.co/F8uzXFlSWc"
2021-02-01 12:05:33,General Villegas Bs.As,Quisiera saber el estado de mi pedido. No tengo noticias de el. @ML_Ayuda
2021-02-01 12:02:38,,@ML_Ayuda me suspendieron la cuenta de ML y MP. Quise comprar un artículo que tenia stock y me cancelaban la compra… https://t.co/3aDfX03DAc
2021-02-01 11:58:31,"Buenos Aires, Argentina","@ML_Ayuda Estimados , buen día , al día de hoy no he recibido ninguna comunicación, es urgente en acceso a la cuent… https://t.co/OJM5SuhBE6"
2021-02-01 11:58:15,"Caba, Ilocos Region",@ML_Argentina @ML_Ayuda  tengo una compra realizada y no puedo retirar el envío. Según la pagina vuelve al vendedor… https://t.co/n90HSf8SeW
2021-02-01 11:57:30,,@ML_Ayuda @marcos_galperin Ayuda por favor!!! 60 días con las publicaciones pausadas por Error de la plataforma de… https://t.co/iXzYBPn3jU
2021-02-01 11:48:04,,"@barbyfrenkel @ML_Ayuda Hola @barbyfrenkel! Soy Belen, y estoy para ayudarte! Te invito a que me pases por DM tu co… https://t.co/H78JjKe36P"
2021-02-01 11:46:17,Colombia,"@ML_Ayuda buenos días. Soy de Bogotá. Hice una venta, me llegó correo, pero no ha llegado notificación a mi cuenta… https://t.co/eOFKO1nE1z"
2021-02-01 11:43:46,Buenos Aires - Argentina,Lindo empezar sin servicio de @telecomfcorp ni @ML_Ayuda para trabajar ¿no? #argentina
2021-02-01 11:42:20,Burzaco Hollywood,@ML_Ayuda Buenos días . Necesito que me ayuden . Podrían mandarme un mensaje por favor ? .
2021-02-01 11:41:32,En algún lugar,"Qué onda @ML_Ayuda publicitan algo que es falso??? Dice envío gratis y cuando entras a comprar es mentira, me pasó… https://t.co/5LmmptNUcJ"
2021-02-01 11:38:57,"Montevideo, Uruguay","Quiero que alguien me de una explicación, soy el usuario MARTU19852 de Uruguay. Desde el viernes tengo mas de 7000… https://t.co/qBeIMikGcM"
2021-02-01 11:38:19,,@ML_Ayuda Muchisimas gracias. Saludos.
2021-02-01 11:37:00,Buenos Aires,@ML_Ayuda Que barbaridad. Publique algo hace cinco minutos y me lo anulan por no cumplir algo que no especifican. Y… https://t.co/6O0b1K0LYS
2021-02-01 11:29:04,Chile,"@ML_Ayuda Buen día, necesito ayuda por favor; con una venta. Cómo lo hago? Saludos"
2021-02-01 11:21:02,,@ML_Ayuda No tengo productos debajo de $2500 hoy con envío gratis. Encontré varios modificados y yo nunca puse esa opción.
2021-02-01 11:16:55,,"@ML_Ayuda @marcos_galperin @stratechery Parakaleo08 , quise comprar un producto en China pero no había y me devolvi… https://t.co/pZhnXlGA2d"
